24,1,796.9,424.1,95.0,139.7,-1,-1,-1,-1
25,9,1106.9,417.2,201.9,151.5,-1,-1,-1,-1
25,2,785.4,238.6,21.7,23.3,-1,-1,-1,-1
25,1,795.8,438.8,96.0,137.0,-1,-1,-1,-1
26,11,755.0,360.0,65.0,68.0,-1,-1,-1,-1
26,9,1103.8,418.2,163.1,124.6,-1,-1,-1,-1
26,2,780.4,235.4,19.4,21.7,-1,-1,-1,-1
26,1,791.4,476.3,100.0,148.6,-1,-1,-1,-1
27,11,759.3,365.4,67.2,69.5,-1,-1,-1,-1
27,9,1073.5,396.9,194.4,150.1,-1,-1,-1,-1
27,2,773.6,232.5,17.0,19.8,-1,-1,-1,-1
27,1,788.7,493.8,103.1,158.0,-1,-1,-1,-1
28,11,761.3,368.7,74.2,72.9,-1,-1,-1,-1
28,9,1040.4,373.5,213.9,166.7,-1,-1,-1,-1
28,2,763.1,226.4,20.6,25.1,-1,-1,-1,-1
28,1,787.3,503.9,104.8,166.1,-1,-1,-1,-1
29,11,765.7,356.0,74.1,73.4,-1,-1,-1,-1
29,9,1018.3,354.3,223.0,176.8,-1,-1,-1,-1
29,1,773.8,474.6,109.2,169.5,-1,-1,-1,-1
30,11,769.4,357.2,74.2,72.3,-1,-1,-1,-1
30,9,1000.5,343.1,225.6,180.9,-1,-1,-1,-1
30,1,782.0,503.6,108.6,176.1,-1,-1,-1,-1
31,11,772.4,361.3,76.0,72.1,-1,-1,-1,-1
31,9,984.5,334.6,223.0,182.0,-1,-1,-1,-1
31,1,786.6,516.3,107.2,181.2,-1,-1,-1,-1
32,11,777.1,366.6,76.4,71.6,-1,-1,-1,-1
32,9,970.5,322.6,217.5,181.6,-1,-1,-1,-1
32,1,790.1,522.9,105.3,184.9,-1,-1,-1,-1
33,11,783.9,373.2,76.8,72.4,-1,-1,-1,-1
33,9,957.2,312.4,208.4,177.8,-1,-1,-1,-1
33,1,792.9,527.8,102.2,186.1,-1,-1,-1,-1
34,11,788.8,375.7,75.8,73.1,-1,-1,-1,-1
34,9,946.9,304.5,202.9,173.7,-1,-1,-1,-1
34,1,795.7,532.9,97.6,184.7,-1,-1,-1,-1
35,11,790.9,379.6,76.5,73.7,-1,-1,-1,-1
35,9,936.4,298.0,196.9,169.3,-1,-1,-1,-1
35,1,748.4,514.0,118.6,195.7,-1,-1,-1,-1
36,11,794.1,382.5,79.7,78.0,-1,-1,-1,-1
36,9,925.5,294.2,192.2,163.7,-1,-1,-1,-1
36,1,722.9,510.3,133.9,204.9,-1,-1,-1,-1
37,11,795.8,384.8,82.8,82.3,-1,-1,-1,-1
37,9,919.5,288.5,184.1,160.0,-1,-1,-1,-1
37,1,768.4,531.2,113.9,196.5,-1,-1,-1,-1
38,11,797.8,391.5,83.7,84.3,-1,-1,-1,-1
38,9,909.2,283.3,178.8,154.6,-1,-1,-1,-1
38,1,786.3,548.0,103.0,182.5,-1,-1,-1,-1
39,11,802.5,397.5,81.7,85.6,-1,-1,-1,-1
39,9,892.6,281.3,176.9,149.1,-1,-1,-1,-1
39,1,792.2,562.7,96.3,166.4,-1,-1,-1,-1
40,11,805.1,402.6,82.2,87.5,-1,-1,-1,-1
40,9,884.8,280.3,170.7,143.0,-1,-1,-1,-1
41,11,809.2,407.9,81.7,88.9,-1,-1,-1,-1
41,9,876.7,274.1,164.3,139.0,-1,-1,-1,-1
42,11,813.8,417.0,81.9,89.3,-1,-1,-1,-1
42,9,871.3,266.8,157.4,135.1,-1,-1,-1,-1
43,15,1308.8,618.6,207.6,131.2,-1,-1,-1,-1
43,11,816.4,424.4,83.7,91.1,-1,-1,-1,-1
43,9,864.4,260.6,150.0,132.1,-1,-1,-1,-1
44,15,1279.3,598.4,195.7,122.7,-1,-1,-1,-1
44,11,817.8,430.2,83.4,92.5,-1,-1,-1,-1
44,9,864.5,291.2,152.7,120.0,-1,-1,-1,-1
45,15,1253.1,579.9,179.4,111.2,-1,-1,-1,-1
45,11,820.3,436.6,84.3,95.6,-1,-1,-1,-1
45,9,860.0,301.0,151.3,110.5,-1,-1,-1,-1
46,15,1231.6,564.7,169.4,105.4,-1,-1,-1,-1
46,11,820.6,443.9,85.1,95.5,-1,-1,-1,-1
46,9,814.7,322.9,135.5,100.6,-1,-1,-1,-1
47,15,1208.3,549.3,157.1,97.5,-1,-1,-1,-1
47,11,821.0,448.0,85.8,98.5,-1,-1,-1,-1
47,9,808.7,341.7,124.4,92.6,-1,-1,-1,-1
48,15,1184.8,532.9,145.8,90.8,-1,-1,-1,-1
48,11,820.6,457.0,85.7,101.2,-1,-1,-1,-1
48,9,822.3,359.0,117.0,85.8,-1,-1,-1,-1
49,15,1163.8,518.1,135.7,85.8,-1,-1,-1,-1
49,11,819.9,464.2,85.9,102.9,-1,-1,-1,-1
49,9,839.3,374.8,109.8,81.9,-1,-1,-1,-1
50,15,1145.2,503.9,123.0,77.9,-1,-1,-1,-1
50,11,818.4,470.8,84.3,103.8,-1,-1,-1,-1
50,9,857.7,388.3,107.2,82.5,-1,-1,-1,-1
51,17,828.6,289.6,119.1,71.3,-1,-1,-1,-1
51,15,1125.9,490.4,112.6,72.4,-1,-1,-1,-1
51,11,815.3,479.3,84.8,105.4,-1,-1,-1,-1
51,9,876.9,403.5,106.5,82.1,-1,-1,-1,-1
52,17,822.1,285.4,115.7,68.7,-1,-1,-1,-1
52,15,1109.2,481.1,102.2,65.5,-1,-1,-1,-1
52,11,813.9,486.1,85.2,107.6,-1,-1,-1,-1
52,9,895.0,420.0,109.5,84.5,-1,-1,-1,-1
53,17,815.8,281.1,110.7,65.9,-1,-1,-1,-1
53,15,1094.6,468.2,91.8,58.3,-1,-1,-1,-1
53,11,810.3,493.8,86.9,110.1,-1,-1,-1,-1
53,9,918.1,436.0,112.4,87.9,-1,-1,-1,-1
54,18,1460.1,606.0,248.5,145.4,-1,-1,-1,-1
54,17,810.2,276.9,106.8,63.6,-1,-1,-1,-1
54,15,1078.4,456.3,85.0,54.1,-1,-1,-1,-1
54,11,806.0,502.6,89.3,114.0,-1,-1,-1,-1
54,9,938.2,454.1,117.2,90.4,-1,-1,-1,-1
55,18,1407.3,576.5,244.8,139.5,-1,-1,-1,-1
55,17,804.5,272.7,103.9,61.6,-1,-1,-1,-1
55,15,1060.7,444.9,78.4,50.0,-1,-1,-1,-1
55,11,802.2,508.4,91.3,117.8,-1,-1,-1,-1
55,9,960.9,472.1,123.1,96.2,-1,-1,-1,-1
56,18,1372.6,556.1,235.6,130.4,-1,-1,-1,-1
56,17,800.2,268.9,100.5,59.3,-1,-1,-1,-1
56,15,1048.3,440.9,72.1,45.2,-1,-1,-1,-1
56,11,798.2,516.7,91.3,119.2,-1,-1,-1,-1
56,9,976.4,483.9,127.6,101.7,-1,-1,-1,-1
57,18,1335.8,535.4,226.1,123.5,-1,-1,-1,-1
57,17,799.6,266.3,92.8,55.4,-1,-1,-1,-1
57,15,1033.3,426.8,68.8,44.5,-1,-1,-1,-1
57,11,790.0,520.9,94.2,124.7,-1,-1,-1,-1
57,9,999.8,507.3,134.1,107.9,-1,-1,-1,-1
58,18,1299.4,515.1,214.9,117.2,-1,-1,-1,-1
58,17,798.8,263.9,83.2,51.1,-1,-1,-1,-1
58,15,1019.0,414.8,66.4,45.0,-1,-1,-1,-1
58,11,781.0,529.1,97.9,126.9,-1,-1,-1,-1
58,9,1027.0,531.5,142.0,114.3,-1,-1,-1,-1
59,18,1267.5,498.0,202.4,109.8,-1,-1,-1,-1
59,17,797.9,261.4,73.4,47.3,-1,-1,-1,-1
59,15,1007.8,405.4,60.0,40.5,-1,-1,-1,-1
59,11,772.1,537.4,101.9,129.3,-1,-1,-1,-1
59,9,1057.5,555.2,151.2,121.7,-1,-1,-1,-1
60,18,1235.7,481.5,188.7,102.8,-1,-1,-1,-1
60,17,796.6,258.9,63.4,43.4,-1,-1,-1,-1
60,15,987.9,390.8,72.7,48.2,-1,-1,-1,-1
60,11,762.3,545.1,107.2,134.3,-1,-1,-1,-1
60,9,1088.6,584.3,164.1,133.1,-1,-1,-1,-1
